"X.U.FEFF.observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
90,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudocheirus","peregrinus",,"body mass",526,"g",,,15,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
91,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirops","albertisii",,"body mass",713,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
92,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Petauroides","volans",,"body mass",900,"g",,,20,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
93,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Petropseudes","dahli",,"body mass",2000,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
94,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirops","coronatus",,"body mass",1500,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
95,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirops","corinnae",,"body mass",943,"g",,,8,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
96,"Chordata","Mammalia","Diprotodontia","Petauridae","Petaurus","australis",,"body mass",390,"g",,,6,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
97,"Chordata","Mammalia","Diprotodontia","Petauridae","Dactylonax","trivirgata",,"body mass",506,"g",,,12,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
98,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirops","archeri",,"body mass",678,"g",,,6,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
99,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Phalanger","lullulae",,"body mass",1400,"g",,,4,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
100,"Chordata","Mammalia","Diprotodontia","Potoroidae","Potorous","platyops",,"body mass",800,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
101,"Chordata","Mammalia","Diprotodontia","Petauridae","Dactylonax","palpator",,"body mass",474,"g",,,7,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
102,"Chordata","Mammalia","Diprotodontia","Macropodidae","Lagostrophus","fasciatus",,"body mass",773,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
103,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Phalanger","ornatus",,"body mass",1448,"g",,,5,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
104,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Phalanger","orientalis",,"body mass",1485,"g",,,21,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
105,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirops","cupreus",,"body mass",1021,"g",,,5,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
106,"Chordata","Mammalia","Diprotodontia","Macropodidae","Lagorchestes","hirsutus",,"body mass",1050,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
107,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Phalanger","mimicus",,"body mass",1473,"g",,,12,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
108,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Phalanger","carmelitae",,"body mass",1754,"g",,,8,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
109,"Chordata","Mammalia","Diprotodontia","Potoroidae","Bettongia","tropica",,"body mass",1015,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
110,"Chordata","Mammalia","Diprotodontia","Potoroidae","Potorous","tridactylus",,"body mass",1283,"g",,,12,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
111,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Phalanger","vestitus",,"body mass",1850,"g",,,10,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
112,"Chordata","Mammalia","Diprotodontia","Potoroidae","Bettongia","penicillata",,"body mass",981,"g",,,9,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
113,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Phalanger","sericeus",,"body mass",1896,"g",,,10,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
114,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Wyulda","squamicaudata",,"body mass",1500,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
115,"Chordata","Mammalia","Diprotodontia","Macropodidae","Onychogalea","lunata",,"body mass",1313,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
116,"Chordata","Mammalia","Diprotodontia","Potoroidae","Bettongia","lesueur",,"body mass",1105,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
117,"Chordata","Mammalia","Diprotodontia","Macropodidae","Petrogale","concinna",,"body mass",1407,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
118,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","vulpecula",,"body mass",1902,"g",,,16,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
119,"Chordata","Mammalia","Diprotodontia","Potoroidae","Bettongia","gaimardi",,"body mass",1273,"g",,,5,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
120,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dorcopsulus","vanheurni",,"body mass",1546,"g",,,5,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
121,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","caninus",,"body mass",2515,"g",,,6,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
122,"Chordata","Mammalia","Diprotodontia","Potoroidae","Aepyprymnus","rufescens",,"body mass",1693,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
123,"Chordata","Mammalia","Diprotodontia","Macropodidae","Lagorchestes","leporides",,"body mass",1598,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
124,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Phalanger","gymnotis",,"body mass",3264,"g",,,8,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
125,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Spilocuscus","maculatus",,"body mass",3127,"g",,,8,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
126,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dorcopsulus","macleayi",,"body mass",2500,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
127,"Chordata","Mammalia","Diprotodontia","Macropodidae","Setonix","brachyurus",,"body mass",1931,"g",,,11,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
128,"Chordata","Mammalia","Diprotodontia","Macropodidae","Lagorchestes","conspicillatus",,"body mass",2015,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
129,"Chordata","Mammalia","Diprotodontia","Macropodidae","Onychogalea","fraenata",,"body mass",3484,"g",,,5,"checked, value correct",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
130,"Chordata","Mammalia","Diprotodontia","Macropodidae","Petrogale","brachyotis",,"body mass",2494,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
131,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dorcopsis","atrata",,"body mass",6333,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
132,"Chordata","Mammalia","Diprotodontia","Macropodidae","Onychogalea","unguifera",,"body mass",5242,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
133,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Spilocuscus","rufoniger",,"body mass",6181,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
134,"Chordata","Mammalia","Diprotodontia","Macropodidae","Petrogale","mareeba",,"body mass",3186,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
135,"Chordata","Mammalia","Diprotodontia","Macropodidae","Petrogale","inornata",,"body mass",2262,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
136,"Chordata","Mammalia","Diprotodontia","Macropodidae","Thylogale","brunii",,"body mass",5000,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
137,"Chordata","Mammalia","Diprotodontia","Macropodidae","Petrogale","assimilis",,"body mass",2765,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
138,"Chordata","Mammalia","Diprotodontia","Macropodidae","Thylogale","stigmatica",,"body mass",4416,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
139,"Chordata","Mammalia","Diprotodontia","Macropodidae","Petrogale","godmani",,"body mass",3276,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
140,"Chordata","Mammalia","Diprotodontia","Macropodidae","Thylogale","browni",,"body mass",3742,"g",,,9,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
141,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dendrolagus","bennettianus",,"body mass",2078,"g",,,4,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
142,"Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","parma",,"body mass",3557,"g",,,6,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
143,"Chordata","Mammalia","Diprotodontia","Macropodidae","Petrogale","lateralis",,"body mass",3610,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
144,"Chordata","Mammalia","Diprotodontia","Macropodidae","Thylogale","thetis",,"body mass",3694,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
145,"Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","cinereus",,"body mass",5888,"g",,,20,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
146,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dorcopsis","muelleri",,"body mass",5400,"g",,,4,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
147,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dorcopsis","luctuosa",,"body mass",7392,"g",,,4,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
148,"Chordata","Mammalia","Diprotodontia","Macropodidae","Petrogale","herberti",,"body mass",3977,"g",,,5,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
149,"Chordata","Mammalia","Diprotodontia","Macropodidae","Petrogale","persephone",,"body mass",5732,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
150,"Chordata","Mammalia","Diprotodontia","Macropodidae","Thylogale","billardieri",,"body mass",3618,"g",,,7,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
151,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dorcopsis","hageni",,"body mass",6430,"g",,,5,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
152,"Chordata","Mammalia","Diprotodontia","Macropodidae","Petrogale","xanthopus",,"body mass",4650,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
153,"Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","eugenii",,"body mass",4425,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
154,"Chordata","Mammalia","Diprotodontia","Macropodidae","Petrogale","penicillata",,"body mass",5990,"g",,,10,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
155,"Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","irma",,"body mass",4684,"g",,,5,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
156,"Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","greyi",,"body mass",9016,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
157,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dendrolagus","lumholtzi",,"body mass",4366,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
158,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dendrolagus","ursinus",,"body mass",5009,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
159,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dendrolagus","matschiei",,"body mass",4160,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
160,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dendrolagus","goodfellowi",,"body mass",5968,"g",,,7,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
161,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dendrolagus","spadix",,"body mass",4947,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
162,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dendrolagus","scottae",,"body mass",8666,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
163,"Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","dorsalis",,"body mass",8728,"g",,,6,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
164,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dendrolagus","inustus",,"body mass",10119,"g",,,5,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
165,"Chordata","Mammalia","Diprotodontia","Macropodidae","Dendrolagus","dorianus",,"body mass",7879,"g",,,7,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
166,"Chordata","Mammalia","Diprotodontia","Macropodidae","Wallabia","bicolor",,"body mass",8949,"g",,,6,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
167,"Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","agilis",,"body mass",14066,"g",,,10,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
168,"Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","rufogriseus",,"body mass",12090,"g",,,14,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
169,"Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","parryi",,"body mass",15194,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
170,"Chordata","Mammalia","Diprotodontia","Vombatidae","Lasiorhinus","latifrons",,"body mass",19264,"g",,,9,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
171,"Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","antilopinus",,"body mass",31286,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
172,"Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","fuliginosus",,"body mass",31040,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
173,"Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","robustus",,"body mass",35540,"g",,,6,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
174,"Chordata","Mammalia","Diprotodontia","Vombatidae","Vombatus","ursinus",,"body mass",27192,"g",,,18,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
175,"Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","rufus",,"body mass",44841,"g",,,8,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
176,"Chordata","Mammalia","Diprotodontia","Macropodidae","Macropus","giganteus",,"body mass",38977,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
177,"Chordata","Mammalia","Microbiotheria","Microbiotheriidae","Dromiciops","gliroides",,"body mass",21.4,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
178,"Chordata","Mammalia","Notoryctemorphia","Notoryctidae","Notoryctes","caurinus",,"body mass",55,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
179,"Chordata","Mammalia","Paucituberculata","Caenolestidae","Rhyncholestes","raphanurus",,"body mass",20,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
180,"Chordata","Mammalia","Paucituberculata","Caenolestidae","Caenolestes","fuliginosus",,"body mass",17.9,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
181,"Chordata","Mammalia","Peramelemorphia","Chaeropodidae","Chaeropus","ecaudatus",,"body mass",327,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
182,"Chordata","Mammalia","Peramelemorphia","Peramelidae","Perameles","bougainville",,"body mass",457,"g",,,7,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
183,"Chordata","Mammalia","Peramelemorphia","Peramelidae","Echymipera","kalubu",,"body mass",697,"g",,,18,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
184,"Chordata","Mammalia","Peramelemorphia","Peramelidae","Echymipera","rufescens",,"body mass",798,"g",,,12,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
185,"Chordata","Mammalia","Peramelemorphia","Peramelidae","Microperoryctes","longicauda",,"body mass",479,"g",,,14,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
186,"Chordata","Mammalia","Peramelemorphia","Thylacomyidae","Macrotis","leucura",,"body mass",877,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
187,"Chordata","Mammalia","Peramelemorphia","Peramelidae","Isoodon","macrourus",,"body mass",822,"g",,,34,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
188,"Chordata","Mammalia","Peramelemorphia","Peramelidae","Echymipera","clara",,"body mass",1207,"g",,,8,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
189,"Chordata","Mammalia","Peramelemorphia","Peramelidae","Perameles","gunnii",,"body mass",1002,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
