phylum,class,order,family,genus,species,specificEpithet,sex,sampleSizeValue,inTextReference,publicationYear,fullReference,mass,mass - units,mass - method,mass - comments,mass - metadata comment,original mass,original mass - units,metabolic rate,metabolic rate - units,metabolic rate - method,metabolic rate - comments,metabolic rate - metadata comment,original metabolic rate,original metabolic rate - units,original respiratoryQuotient,original temperature,mass-specific metabolic rate,mass-specific metabolic rate - units,brain size,brain size - units,brain size - method,brain size - comments,brain size - metadata comment,original brain size,original brain size - units,observationID,file,line,modified
Chordata,Aves,Charadriiformes,Stercorariidae,Stercorarius,Stercorarius maccormicki,maccormicki,"",9,"Ricklefs & Matthew, 1983",1983,"Ricklefs, R. E., & Matthew, K. K. (1983). Rates of oxygen consumption in four species of seabird at Palmer Station, Antarctic peninsula. Comparative biochemistry and physiology. A, Comparative physiology, 74(4), 885-888. doi:10.1016/0300-9629(83)90363-8",1.13,kg,"",,,1.13,kg,8.161111111111111,W,standard metabolic rate,,,1.3,(O2) l/kg/h,,5.5,7.222222222222223,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(83)90363-8::5,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(83)90363-8.csv,10,2021-03-01T06:56:06Z
Chordata,Aves,Procellariiformes,Diomedediae,Phoebastria,Phoebastria immutabilis,immutabilis,,4,"Grant & Whittow, 1983",1983,"Grant, G. S., & Whittow, G. C. (1983). Metabolic cost of incubation in the Laysan albatross and Bonin petrel. Comparative biochemistry and physiology. A, Comparative physiology, 74(1), 77-82. doi:10.1016/0300-9629(83)90715-6",2.5220000000000002,kg,"",temperatures are an average ,"",2522,g,7.42588888888889,W,field metabolic rate,"",non-resting metabolic rate ,0.53,(O2) cm3/g/h,,19.35,2.944444444444445,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(83)90715-6::1,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(83)90715-6.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma hypoleuca,hypoleuca,,5,"Grant & Whittow, 1983",1983,"Grant, G. S., & Whittow, G. C. (1983). Metabolic cost of incubation in the Laysan albatross and Bonin petrel. Comparative biochemistry and physiology. A, Comparative physiology, 74(1), 77-82. doi:10.1016/0300-9629(83)90715-6",0.169,kg,"","","",169,g,1.258111111111111,W,field metabolic rate,"",non-resting metabolic rate ,1.34,(O2) cm3/g/h,,21.5,7.444444444444445,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(83)90715-6::2,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(83)90715-6.csv,4,2021-03-01T06:56:08Z
Chordata,Aves,Galliformes,Phasianidae,Alectoris,Alectoris chukar,chukar,,1,"Marder & Bernstein, 1983",1983,"Marder, J., & Bernstein, R. (1983). Heat balance of the partridge Alectoris chukar exposed to moderate, high and extreme thermal stress. Comparative biochemistry and physiology. A, Comparative physiology, 74(1), 149-154. doi:10.1016/0300-9629(83)90726-0",0.47500000000000003,kg,"",,,475,g,1.926388888888889,W,standard metabolic rate,,,0.73,(O2) ml/g/h,,24,4.055555555555555,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(83)90726-0::1,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(83)90726-0.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Procellariidae,Macronectes,Macronectes giganteus,giganteus,,6,"Adams & Brown, 1984",1984,"Adams, N. J., & Brown, C. R. (1984). Metabolic rates of sub-Antarctic Procellariiformes: a comparative study. Comparative Biochemistry and Physiology Part A: Physiology, 77(1), 169-173. doi:10.1016/0300-9629(84)90030-6",4.78,kg,"",,,4.78,kg,13.356481481481481,W,basal metabolic rate,,,1154,kJ/day,,3.8,2.794242987757632,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(84)90030-6::1,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(84)90030-6.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche chrysostoma,chrysostoma,,3,"Adams & Brown, 1984",1984,"Adams, N. J., & Brown, C. R. (1984). Metabolic rates of sub-Antarctic Procellariiformes: a comparative study. Comparative Biochemistry and Physiology Part A: Physiology, 77(1), 169-173. doi:10.1016/0300-9629(84)90030-6",3.753,kg,"",,,3.753,kg,8.506944444444445,W,basal metabolic rate,,,735,kJ/day,,4.9,2.266705154395002,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(84)90030-6::2,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(84)90030-6.csv,4,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Diomedeidae,Phoebetria,Phoebetria fusca,fusca,,4,"Adams & Brown, 1984",1984,"Adams, N. J., & Brown, C. R. (1984). Metabolic rates of sub-Antarctic Procellariiformes: a comparative study. Comparative Biochemistry and Physiology Part A: Physiology, 77(1), 169-173. doi:10.1016/0300-9629(84)90030-6",2.875,kg,"",,,2.875,kg,8.275462962962962,W,basal metabolic rate,,,715,kJ/day,,4.8,2.8784219001610305,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(84)90030-6::3,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(84)90030-6.csv,6,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Procellariidae,Procellaria,Procellaria aequinoctialis,aequinoctialis,,7,"Adams & Brown, 1984",1984,"Adams, N. J., & Brown, C. R. (1984). Metabolic rates of sub-Antarctic Procellariiformes: a comparative study. Comparative Biochemistry and Physiology Part A: Physiology, 77(1), 169-173. doi:10.1016/0300-9629(84)90030-6",1.287,kg,"",,,1.287,kg,6.30787037037037,W,basal metabolic rate,,,545,kJ/day,,9.1,4.901220178997957,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(84)90030-6::4,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(84)90030-6.csv,8,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Procellariidae,Procellaria,Procellaria cinerea,cinerea,,2,"Adams & Brown, 1984",1984,"Adams, N. J., & Brown, C. R. (1984). Metabolic rates of sub-Antarctic Procellariiformes: a comparative study. Comparative Biochemistry and Physiology Part A: Physiology, 77(1), 169-173. doi:10.1016/0300-9629(84)90030-6",1.014,kg,"",,,1.014,kg,5.0115740740740735,W,basal metabolic rate,,,433,kJ/day,,16.9,4.9423807436627945,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(84)90030-6::5,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(84)90030-6.csv,10,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma brevirostris,brevirostris,,2,"Adams & Brown, 1984",1984,"Adams, N. J., & Brown, C. R. (1984). Metabolic rates of sub-Antarctic Procellariiformes: a comparative study. Comparative Biochemistry and Physiology Part A: Physiology, 77(1), 169-173. doi:10.1016/0300-9629(84)90030-6",0.315,kg,"",,,0.315,kg,1.7708333333333333,W,basal metabolic rate,,,153,kJ/day,,10.6,5.621693121693122,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(84)90030-6::6,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(84)90030-6.csv,12,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma mollis,mollis,,2,"Adams & Brown, 1984",1984,"Adams, N. J., & Brown, C. R. (1984). Metabolic rates of sub-Antarctic Procellariiformes: a comparative study. Comparative Biochemistry and Physiology Part A: Physiology, 77(1), 169-173. doi:10.1016/0300-9629(84)90030-6",0.274,kg,"",,,0.274,kg,1.7476851851851851,W,basal metabolic rate,,,151,kJ/day,,13.6,6.378413084617463,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(84)90030-6::7,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(84)90030-6.csv,14,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Procellariidae,Pachyptila,Pachyptila salvini,salvini,,3,"Adams & Brown, 1984",1984,"Adams, N. J., & Brown, C. R. (1984). Metabolic rates of sub-Antarctic Procellariiformes: a comparative study. Comparative Biochemistry and Physiology Part A: Physiology, 77(1), 169-173. doi:10.1016/0300-9629(84)90030-6",0.165,kg,"",,,0.165,kg,1.5509259259259258,W,basal metabolic rate,,,134,kJ/day,,12.3,9.399551066217732,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(84)90030-6::8,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(84)90030-6.csv,16,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Procellariidae,Pelecanoides,Pelecanoides georgicus,georgicus,,2,"Adams & Brown, 1984",1984,"Adams, N. J., & Brown, C. R. (1984). Metabolic rates of sub-Antarctic Procellariiformes: a comparative study. Comparative Biochemistry and Physiology Part A: Physiology, 77(1), 169-173. doi:10.1016/0300-9629(84)90030-6",0.127,kg,"",,,0.127,kg,0.9837962962962963,W,basal metabolic rate,,,85,kJ/day,,16.6,7.746427529892097,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(84)90030-6::9,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(84)90030-6.csv,18,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Aethopyga,Aethopyga christinae,christinae,,12,"Prinzinger, LÃ¼bben, & Schuchmann, 1989",1989,"Prinzinger, R., LÃ¼bben, I., & Schuchmann, K. L. (1989). Energy metabolism and body temperature in 13 sunbird species (Nectariniidae). Comparative Biochemistry and Physiology Part A: Physiology, 92(3), 393-402. doi:10.1016/0300-9629(89)90581-1",0.005200000000000001,kg,"",,,5.2,g,0.3716555555555556,W,basal metabolic rate,,,257.3,J/g/h,,25,71.47222222222223,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(89)90581-1::1,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(89)90581-1.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,Cinnyris bifasciatus,bifasciatus,,1,"Prinzinger, LÃ¼bben, & Schuchmann, 1989",1989,"Prinzinger, R., LÃ¼bben, I., & Schuchmann, K. L. (1989). Energy metabolism and body temperature in 13 sunbird species (Nectariniidae). Comparative Biochemistry and Physiology Part A: Physiology, 92(3), 393-402. doi:10.1016/0300-9629(89)90581-1",0.006200000000000001,kg,"",,,6.2,g,0.23715,W,basal metabolic rate,,,137.7,J/g/h,,25,38.25,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(89)90581-1::2,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(89)90581-1.csv,4,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Aethopyga,Aethopyga siparaja,siparaja,,2,"Prinzinger, LÃ¼bben, & Schuchmann, 1989",1989,"Prinzinger, R., LÃ¼bben, I., & Schuchmann, K. L. (1989). Energy metabolism and body temperature in 13 sunbird species (Nectariniidae). Comparative Biochemistry and Physiology Part A: Physiology, 92(3), 393-402. doi:10.1016/0300-9629(89)90581-1",0.0068,kg,"",,,6.8,g,0.4000666666666667,W,basal metabolic rate,,,211.8,J/g/h,,25,58.833333333333336,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(89)90581-1::3,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(89)90581-1.csv,6,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,Cinnyris venustus,venustus,,3,"Prinzinger, LÃ¼bben, & Schuchmann, 1989",1989,"Prinzinger, R., LÃ¼bben, I., & Schuchmann, K. L. (1989). Energy metabolism and body temperature in 13 sunbird species (Nectariniidae). Comparative Biochemistry and Physiology Part A: Physiology, 92(3), 393-402. doi:10.1016/0300-9629(89)90581-1",0.0070999999999999995,kg,"",,,7.1,g,0.32778333333333326,W,basal metabolic rate,,,166.2,J/g/h,,25,46.166666666666664,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(89)90581-1::4,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(89)90581-1.csv,8,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,Cinnyris cupreus,cupreus,,2,"Prinzinger, LÃ¼bben, & Schuchmann, 1989",1989,"Prinzinger, R., LÃ¼bben, I., & Schuchmann, K. L. (1989). Energy metabolism and body temperature in 13 sunbird species (Nectariniidae). Comparative Biochemistry and Physiology Part A: Physiology, 92(3), 393-402. doi:10.1016/0300-9629(89)90581-1",0.0074,kg,"",,,7.4,g,0.4008333333333333,W,basal metabolic rate,,,195,J/g/h,,25,54.16666666666667,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(89)90581-1::5,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(89)90581-1.csv,10,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Hedydipna,Hedydipna collaris,collaris,,3,"Prinzinger, LÃ¼bben, & Schuchmann, 1989",1989,"Prinzinger, R., LÃ¼bben, I., & Schuchmann, K. L. (1989). Energy metabolism and body temperature in 13 sunbird species (Nectariniidae). Comparative Biochemistry and Physiology Part A: Physiology, 92(3), 393-402. doi:10.1016/0300-9629(89)90581-1",0.0083,kg,"",,,8.3,g,0.4327527777777778,W,basal metabolic rate,,,187.7,J/g/h,,25,52.138888888888886,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(89)90581-1::6,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(89)90581-1.csv,12,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Cyanomitra,Cyanomitra veroxii,veroxii,,1,"Prinzinger, LÃ¼bben, & Schuchmann, 1989",1989,"Prinzinger, R., LÃ¼bben, I., & Schuchmann, K. L. (1989). Energy metabolism and body temperature in 13 sunbird species (Nectariniidae). Comparative Biochemistry and Physiology Part A: Physiology, 92(3), 393-402. doi:10.1016/0300-9629(89)90581-1",0.008400000000000001,kg,"",,,8.4,g,0.4449666666666666,W,basal metabolic rate,,,190.7,J/g/h,,25,52.97222222222222,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(89)90581-1::7,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(89)90581-1.csv,14,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Chalcomitra,Chalcomitra adelberti,adelberti,,1,"Prinzinger, LÃ¼bben, & Schuchmann, 1989",1989,"Prinzinger, R., LÃ¼bben, I., & Schuchmann, K. L. (1989). Energy metabolism and body temperature in 13 sunbird species (Nectariniidae). Comparative Biochemistry and Physiology Part A: Physiology, 92(3), 393-402. doi:10.1016/0300-9629(89)90581-1",0.0095,kg,"",,,9.5,g,0.4449166666666667,W,basal metabolic rate,,,168.6,J/g/h,,25,46.833333333333336,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(89)90581-1::8,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(89)90581-1.csv,16,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Chalcomitra,Chalcomitra amethystina,amethystina,,1,"Prinzinger, LÃ¼bben, & Schuchmann, 1989",1989,"Prinzinger, R., LÃ¼bben, I., & Schuchmann, K. L. (1989). Energy metabolism and body temperature in 13 sunbird species (Nectariniidae). Comparative Biochemistry and Physiology Part A: Physiology, 92(3), 393-402. doi:10.1016/0300-9629(89)90581-1",0.01,kg,"",,,10,g,0.4091666666666667,W,basal metabolic rate,,,147.3,J/g/h,,25,40.91666666666667,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(89)90581-1::9,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(89)90581-1.csv,18,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Anthreptes,Anthreptes orientalis,orientalis,,1,"Prinzinger, LÃ¼bben, & Schuchmann, 1989",1989,"Prinzinger, R., LÃ¼bben, I., & Schuchmann, K. L. (1989). Energy metabolism and body temperature in 13 sunbird species (Nectariniidae). Comparative Biochemistry and Physiology Part A: Physiology, 92(3), 393-402. doi:10.1016/0300-9629(89)90581-1",0.011800000000000001,kg,"",,,11.8,g,0.3621944444444445,W,basal metabolic rate,,,110.5,J/g/h,,25,30.694444444444446,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(89)90581-1::10,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(89)90581-1.csv,20,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Chalcomitra,Chalcomitra senegalensis,senegalensis,,2,"Prinzinger, LÃ¼bben, & Schuchmann, 1989",1989,"Prinzinger, R., LÃ¼bben, I., & Schuchmann, K. L. (1989). Energy metabolism and body temperature in 13 sunbird species (Nectariniidae). Comparative Biochemistry and Physiology Part A: Physiology, 92(3), 393-402. doi:10.1016/0300-9629(89)90581-1",0.0126,kg,"",,,12.6,g,0.392,W,basal metabolic rate,,,112,J/g/h,,25,31.111111111111114,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(89)90581-1::11,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(89)90581-1.csv,22,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Nectarinia,Nectarinia tacazze,tacazze,,1,"Prinzinger, LÃ¼bben, & Schuchmann, 1989",1989,"Prinzinger, R., LÃ¼bben, I., & Schuchmann, K. L. (1989). Energy metabolism and body temperature in 13 sunbird species (Nectariniidae). Comparative Biochemistry and Physiology Part A: Physiology, 92(3), 393-402. doi:10.1016/0300-9629(89)90581-1",0.0135,kg,"",,,13.5,g,0.5925,W,basal metabolic rate,,,158,J/g/h,,25,43.88888888888889,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(89)90581-1::12,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(89)90581-1.csv,24,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Nectarinia,Nectarinia killmensis,killmensis,,2,"Prinzinger, LÃ¼bben, & Schuchmann, 1989",1989,"Prinzinger, R., LÃ¼bben, I., & Schuchmann, K. L. (1989). Energy metabolism and body temperature in 13 sunbird species (Nectariniidae). Comparative Biochemistry and Physiology Part A: Physiology, 92(3), 393-402. doi:10.1016/0300-9629(89)90581-1",0.014199999999999999,kg,"",,,14.2,g,0.5486722222222221,W,basal metabolic rate,,,139.1,J/g/h,,25,38.638888888888886,W/kg,,"",,"","",,"",doi-10.1016_0300-9629(89)90581-1::13,../data/raw/metabolic rate/Aves/doi-10.1016_0300-9629(89)90581-1.csv,26,2021-03-01T06:56:08Z
Chordata,Aves,Galliformes,Phasianidae,Coturnix,Coturnix pectoralis,pectoralis,,1,"Roberts & Baudinette, 1986",1986,"Roberts, J. R., & Baudinette, R. V. (1986). Thermoregulation, Oxygen-Consumption and Water Turnover in Stubble Quail, Coturnix-Pectoralis, and King Quail, Coturnix-Chinensis. Australian Journal of Zoology, 34(1), 25-33. doi:10.1071/ZO9860025",0.0958,kg,"",,,95.8,g,0.6333444444444443,W,basal metabolic rate,,,1.19,(O2) ml/g/h,,25,6.611111111111111,W/kg,,"",,"","",,"",doi-10.1071_ZO9860025::1,../data/raw/metabolic rate/Aves/doi-10.1071_ZO9860025.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Galliformes,Phasianidae,Coturnix,Coturnix chinensis,chinensis,,1,"Roberts & Baudinette, 1986",1986,"Roberts, J. R., & Baudinette, R. V. (1986). Thermoregulation, Oxygen-Consumption and Water Turnover in Stubble Quail, Coturnix-Pectoralis, and King Quail, Coturnix-Chinensis. Australian Journal of Zoology, 34(1), 25-33. doi:10.1071/ZO9860025",0.0449,kg,"",,,44.9,g,0.3666833333333333,W,basal metabolic rate,,,1.47,(O2) ml/g/h,,25,8.166666666666666,W/kg,,"",,"","",,"",doi-10.1071_ZO9860025::2,../data/raw/metabolic rate/Aves/doi-10.1071_ZO9860025.csv,4,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Meliphagidae,Lichmera,Lichmera indistincta,indistincta,,6,"Vitali, Withers, & Richardson, 1999",1999,"Vitali, S. D., Withers, P. C., & Richardson, K. C. (1999). Standard metabolic rates of three nectarivorous meliphagid passerine birds. Australian Journal of Zoology, 47(4), 385-391. doi:10.1071/ZO99023",0.0101,kg,"",,,10.1,g,0.21153888888888892,W,standard metabolic rate,,,3.77,(O2) ml/g/h,,30,20.944444444444446,W/kg,,"",,"","",,"",doi-10.1071_ZO99023::1,../data/raw/metabolic rate/Aves/doi-10.1071_ZO99023.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Meliphagidae,Gliciphila,Gliciphila melanops,melanops,,13,"Vitali, Withers, & Richardson, 1999",1999,"Vitali, S. D., Withers, P. C., & Richardson, K. C. (1999). Standard metabolic rates of three nectarivorous meliphagid passerine birds. Australian Journal of Zoology, 47(4), 385-391. doi:10.1071/ZO99023",0.0188,kg,"",,,18.8,g,0.2914,W,standard metabolic rate,,,2.79,(O2) ml/g/h,,30,15.5,W/kg,,"",,"","",,"",doi-10.1071_ZO99023::2,../data/raw/metabolic rate/Aves/doi-10.1071_ZO99023.csv,4,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Meliphagidae,Melithreptus,Melithreptus lunatus,lunatus,,11,"Vitali, Withers, & Richardson, 1999",1999,"Vitali, S. D., Withers, P. C., & Richardson, K. C. (1999). Standard metabolic rates of three nectarivorous meliphagid passerine birds. Australian Journal of Zoology, 47(4), 385-391. doi:10.1071/ZO99023",0.0143,kg,"",,,14.3,g,0.2478666666666667,W,standard metabolic rate,,,3.12,(O2) ml/g/h,,30,17.333333333333336,W/kg,,"",,"","",,"",doi-10.1071_ZO99023::3,../data/raw/metabolic rate/Aves/doi-10.1071_ZO99023.csv,6,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Meliphagidae,Phylidonyris,Phylidonyris novaehollandiae,novaehollandiae,,12,"Weathers, Paton, & Seymour, 1996",1996,"Weathers, W. W., Paton, D. C., & Seymour, R. S. (1996). Field Metabolic Rate and Water Flux of Nectarivorous Honeyeaters. Australian Journal of Zoology, 44(5), 445-460. doi:10.1071/ZO9960445",0.0174,kg,"",,,17.4,g,0.3171296296296296,W,field metabolic rate,,,27.4,kJ/day,,35,18.225840783312044,W/kg,,"",,"","",,"",doi-10.1071_ZO9960445::1,../data/raw/metabolic rate/Aves/doi-10.1071_ZO9960445.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Meliphagidae,Acanthorhynchus,Acanthorhynchus tenuirostris,tenuirostris,,6,"Weathers, Paton, & Seymour, 1996",1996,"Weathers, W. W., Paton, D. C., & Seymour, R. S. (1996). Field Metabolic Rate and Water Flux of Nectarivorous Honeyeaters. Australian Journal of Zoology, 44(5), 445-460. doi:10.1071/ZO9960445",0.0097,kg,"",,,9.7,g,0.2488425925925926,W,field metabolic rate,,,21.5,kJ/day,,35,25.653875525009543,W/kg,,"",,"","",,"",doi-10.1071_ZO9960445::2,../data/raw/metabolic rate/Aves/doi-10.1071_ZO9960445.csv,4,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Meliphagidae,Phylidonyris,Phylidonyris pyrrhopterus,pyrrhopterus,,1,"Weathers, Paton, & Seymour, 1996",1996,"Weathers, W. W., Paton, D. C., & Seymour, R. S. (1996). Field Metabolic Rate and Water Flux of Nectarivorous Honeyeaters. Australian Journal of Zoology, 44(5), 445-460. doi:10.1071/ZO9960445",0.0146,kg,"",,,14.6,g,0.32175925925925924,W,field metabolic rate,,,27.8,kJ/day,,35,22.038305428716384,W/kg,,"",,"","",,"",doi-10.1071_ZO9960445::3,../data/raw/metabolic rate/Aves/doi-10.1071_ZO9960445.csv,6,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Remizidae,Auriparus,Auriparus flaviceps,flaviceps,,10,"Goldstein, 1974",1974,"Goldstein, R. B. (1974). Relation of metabolism to ambient temperature in the Verdin. The Condor, 76(1), 116-119. doi:10.2307/1365995",0.0068,kg,"",,,6.8,g,0.16395555555555555,W,standard metabolic rate,,,4.34,(O2) ml/g/h,,25,24.11111111111111,W/kg,,"",,"","",,"",doi-10.2307_1365995::1,../data/raw/metabolic rate/Aves/doi-10.2307_1365995.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Passerellidae,Spizella,Spizella arborea,arborea,,1,"Lasiewski & Dawson, 1967",1967,"Lasiewski, R. C., & Dawson, W. R. (1967). A re-examination of the relation between standard metabolic rate and body weight in birds.Â The Condor,Â 69(1), 13-23.",0.0166,kg,"",,,0.0166,kg,0.3295166666666666,W,standard metabolic rate,,,6.8,(O2) kcal/day,,,19.850401606425702,W/kg,,"",,"","",,"",doi-10.2307_1366368::1,../data/raw/metabolic rate/Aves/doi-10.2307_1366368.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Passerellidae,Junco,Junco hyemalis,hyemalis,,1,"Lasiewski & Dawson, 1967",1967,"Lasiewski, R. C., & Dawson, W. R. (1967). A re-examination of the relation between standard metabolic rate and body weight in birds.Â The Condor,Â 69(1), 13-23.",0.018,kg,"",,,0.018,kg,0.29559583333333334,W,standard metabolic rate,,,6.1,(O2) kcal/day,,,16.421990740740743,W/kg,,"",,"","",,"",doi-10.2307_1366368::2,../data/raw/metabolic rate/Aves/doi-10.2307_1366368.csv,4,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Passerellidae,Melospiza,Melospiza melodia,melodia,,1,"Lasiewski & Dawson, 1967",1967,"Lasiewski, R. C., & Dawson, W. R. (1967). A re-examination of the relation between standard metabolic rate and body weight in birds.Â The Condor,Â 69(1), 13-23.",0.0186,kg,"",,,0.0186,kg,0.377975,W,standard metabolic rate,,,7.8,(O2) kcal/day,,,20.321236559139784,W/kg,,"",,"","",,"",doi-10.2307_1366368::3,../data/raw/metabolic rate/Aves/doi-10.2307_1366368.csv,6,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia albicollis,albicollis,,1,"Lasiewski & Dawson, 1967",1967,"Lasiewski, R. C., & Dawson, W. R. (1967). A re-examination of the relation between standard metabolic rate and body weight in birds.Â The Condor,Â 69(1), 13-23.",0.0236,kg,"",,,0.0236,kg,0.4603541666666667,W,standard metabolic rate,,,9.5,(O2) kcal/day,,,19.506532485875706,W/kg,,"",,"","",,"",doi-10.2307_1366368::4,../data/raw/metabolic rate/Aves/doi-10.2307_1366368.csv,8,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Passerellidae,Passerella,Passerella iliaca,iliaca,,1,"Lasiewski & Dawson, 1967",1967,"Lasiewski, R. C., & Dawson, W. R. (1967). A re-examination of the relation between standard metabolic rate and body weight in birds.Â The Condor,Â 69(1), 13-23.",0.0317,kg,"",,,0.0317,kg,0.5475791666666667,W,standard metabolic rate,,,11.3,(O2) kcal/day,,,17.273790746582545,W/kg,,"",,"","",,"",doi-10.2307_1366368::5,../data/raw/metabolic rate/Aves/doi-10.2307_1366368.csv,10,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Icteridae,Molothrus,Molothrus ater,ater,,1,"Lasiewski & Dawson, 1967",1967,"Lasiewski, R. C., & Dawson, W. R. (1967). A re-examination of the relation between standard metabolic rate and body weight in birds.Â The Condor,Â 69(1), 13-23.",0.0337,kg,"",,,0.0337,kg,0.5330416666666666,W,standard metabolic rate,,,11,(O2) kcal/day,,,15.817260138476756,W/kg,,"",,"","",,"",doi-10.2307_1366368::6,../data/raw/metabolic rate/Aves/doi-10.2307_1366368.csv,12,2021-03-01T06:56:08Z
